SID,DOB,DOT,Age,Sex,Language,Location,Experimenter,Coder,Exclude,Exclusion_reason,Knower_level,Task,Trial_number,Task_item,Response,Correct,Mem_check_1,Mem_check_2,Counted,Notes,Exclude_trial,Exclude_trial_reason
050719-K,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,SJB,CF,1,non-knower ,0,Next_number,7,5,4,0,NA,NA,NA,,1,
050719-K,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,SJB,CF,1,non-knower ,0,Next_number,8,1,1,0,NA,NA,NA,,1,
050719-K,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,SJB,CF,1,non-knower ,0,Next_number,9,2,4,0,NA,NA,NA,,1,
050719-K,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,SJB,CF,1,non-knower ,0,Next_number,10,4,5,1,NA,NA,NA,,1,
050719-K,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,SJB,CF,1,non-knower ,0,Give_N,1,1,1,1,NA,NA,0,,0,
050719-K,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,SJB,CF,1,non-knower ,0,Give_N,2,2,2,1,NA,NA,0,,0,
050719-K,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,SJB,CF,1,non-knower ,0,Give_N,3,3,3,1,NA,NA,0,,0,
050719-K,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,SJB,CF,1,non-knower ,0,Give_N,4,4,2,0,NA,NA,0,,0,
050719-K,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,SJB,CF,1,non-knower ,0,Give_N,5,3,3,1,NA,NA,0,,0,
050719-K,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,SJB,CF,1,non-knower ,0,Give_N,6,4,1,0,NA,NA,0,,0,
050719-K,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,SJB,CF,1,non-knower ,0,Give_N,7,3,2,0,NA,NA,0,,0,
050719-K,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,SJB,CF,1,non-knower ,0,Give_N,8,2,2,1,NA,NA,0,,0,
050719-K,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,SJB,CF,1,non-knower ,0,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
050719-K,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,SJB,CF,1,non-knower ,0,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
050719-K,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,SJB,CF,1,non-knower ,0,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
050719-K,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,SJB,CF,1,non-knower ,0,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
050719-K,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,SJB,CF,1,non-knower ,0,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data
050719-K,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,SJB,CF,1,non-knower ,0,Highest_count,NA,NA,2,NA,NA,NA,NA,,1,
050719-K,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,SJB,CF,1,non-knower ,0,HC_error,NA,NA,1,NA,NA,NA,NA,,1,
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,SF,Training,0,2,0,0,0,NA,,1,
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,SF,1,1,2,1,0,1,NA,,1,
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,SF,2,3,5,0,0,1,NA,,1,
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,SF,3,5,6,1,0,0,NA,,1,
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,SF,4,2,3,1,1,,NA,,1,
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,SF,5,4,5,1,1,,NA,,1,
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,SF,6,3,5,0,0,0,NA,,1,
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,SF,7,5,7,0,1,,NA,,1,
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,SF,8,1,3,0,0,0,NA,,1,
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,SF,9,2,3,1,1,,NA,,1,
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,SF,10,4,6,0,0,0,NA,,1,
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,Next_number,1,1,1,0,NA,NA,NA,,1,
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,Next_number,2,3,NA,NA,NA,NA,NA,,1,no response
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,Next_number,3,5,NA,NA,NA,NA,NA,,1,no response
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,Next_number,4,2,NA,NA,NA,NA,NA,,1,no response
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,Next_number,5,4,3,0,NA,NA,NA,,1,
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,Next_number,6,3,4,1,NA,NA,NA,,1,
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,Next_number,7,5,5,0,NA,NA,NA,,1,
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,Next_number,8,1,1,0,NA,NA,NA,,1,
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,Next_number,9,2,3,1,NA,NA,NA,,1,
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,Next_number,10,4,3,0,NA,NA,NA,,1,
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,Give_N,1,1,1,1,NA,NA,0,,0,
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,Give_N,2,2,2,1,NA,NA,0,,0,
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,Give_N,3,3,10,0,NA,NA,0,,0,
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,Give_N,4,2,6,0,NA,NA,0,,0,
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,Give_N,5,1,8,0,NA,NA,0,,0,
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,Give_N,6,1,2,0,NA,NA,0,,0,
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,Give_N,7,NA,NA,NA,NA,NA,NA,,1,no data
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,Highest_count,NA,NA,8,NA,NA,NA,NA,,1,
050719-C,08/31/2016,05/07/2019,2.680355921,F,English,Fleet,CF,CF,1,non-knower ,0,HC_error,NA,NA,7,NA,NA,NA,NA,,1,
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,SF,Training,0,1,1,0,NA,NA,,1,
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,SF,1,1,3,0,0,NA,NA,,1,
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,SF,2,3,4,1,0,NA,NA,,1,
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,SF,3,5,NA,NA,0,NA,NA,,1,no response
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,SF,4,2,NA,NA,NA,NA,NA,,1,no response
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,SF,5,4,NA,NA,NA,NA,NA,,1,no response
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,SF,6,3,NA,NA,NA,NA,NA,,1,no response
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,SF,7,5,NA,NA,NA,NA,NA,,1,no response
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,SF,8,1,NA,NA,NA,NA,NA,,1,no response
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,SF,9,2,NA,NA,NA,NA,NA,,1,no response
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,SF,10,4,NA,NA,NA,NA,NA,,1,no response
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,Next_number,1,1,NA,NA,NA,NA,NA,,1,no response
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,Next_number,2,3,NA,NA,NA,NA,NA,,1,no response
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,Next_number,3,5,NA,NA,NA,NA,NA,,1,no response
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,Next_number,4,2,NA,NA,NA,NA,NA,,1,no response
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,Next_number,5,4,NA,NA,NA,NA,NA,,1,no response
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,Next_number,6,3,NA,NA,NA,NA,NA,,1,no response
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,Next_number,7,5,NA,NA,NA,NA,NA,,1,no response
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,Next_number,8,1,NA,NA,NA,NA,NA,,1,no response
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,Next_number,9,2,NA,NA,NA,NA,NA,,1,no response
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,Next_number,10,4,NA,NA,NA,NA,NA,,1,no response
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,Give_N,1,1,1,1,NA,NA,0,,0,
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,Give_N,2,2,2,1,NA,NA,0,,0,
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,Give_N,3,3,2,0,NA,NA,0,,0,
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,Give_N,4,2,10,0,NA,NA,0,,0,
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,Give_N,5,NA,NA,NA,NA,NA,NA,,1,no data
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,Give_N,6,NA,NA,NA,NA,NA,NA,,1,no data
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,Give_N,7,NA,NA,NA,NA,NA,NA,,1,no data
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,DNF; out of age range (too young),1,Highest_count,NA,NA,NA,NA,NA,NA,NA,,1,
050119-W,5/1/17,5/1/19,1.998631075,M,English,Fleet,CF,SLu,1,,1,HC_error,NA,NA,NA,NA,NA,NA,NA,,1,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,SF,Training,0,1,1,1,,NA,,1,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,SF,1,1,2,1,1,,NA,,1,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,SF,2,3,4,1,1,,NA,,1,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,SF,3,5,6,1,1,,NA,,1,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,SF,4,2,3,1,1,,NA,,1,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,SF,5,4,5,1,1,,NA,,1,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,SF,6,3,4,1,1,,NA,,1,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,SF,7,5,6,1,1,,NA,,1,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,SF,8,1,2,1,1,,NA,,1,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,SF,9,2,3,1,1,,NA,,1,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,SF,10,4,5,1,0,1,NA,,1,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,Next_number,1,1,2,1,NA,NA,NA,,1,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,Next_number,2,3,4,1,NA,NA,NA,,1,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,Next_number,3,5,6,1,NA,NA,NA,,1,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,Next_number,4,2,IDK,0,NA,NA,NA,,1,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,Next_number,5,4,5,1,NA,NA,NA,,1,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,Next_number,6,3,4,1,NA,NA,NA,,1,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,Next_number,7,5,6,1,NA,NA,NA,,1,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,Next_number,8,1,2,1,NA,NA,NA,,1,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,Next_number,9,2,3,1,NA,NA,NA,,1,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,Next_number,10,4,5,1,NA,NA,NA,,1,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,Give_N,1,1,1,1,NA,NA,0,,0,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,Give_N,2,2,2,1,NA,NA,0,,0,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,Give_N,3,3,3,1,NA,NA,0,,0,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,Give_N,4,4,4,1,NA,NA,1,,0,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,Give_N,5,5,5,1,NA,NA,0,,0,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,Give_N,6,6,6,1,NA,NA,1,,0,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,Give_N,7,6,6,1,NA,NA,1,,0,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,Highest_count,NA,NA,40,NA,NA,NA,NA,,1,
050119-JL,07/04/14,5/1/19,4.824093087,F,English,Fleet,CF,SLu,1,out of age range (too old),CP,HC_error,NA,NA,IDK,NA,NA,NA,NA,,1,
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,SF,Training,0,2,0,0,0,NA,,0,
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,SF,1,1,3,0,0,0,NA,,0,
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,SF,2,3,3,0,1,,NA,"responded with, ""3 fish""",0,
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,SF,3,5,6,1,0,0,NA,,0,
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,SF,4,2,3,1,0,0,NA,,0,
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,SF,5,4,5,1,0,0,NA,,0,
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,SF,6,3,4,1,1,,NA,,0,
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,SF,7,5,7,0,0,0,NA,,0,
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,SF,8,1,3,0,0,1,NA,,0,
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,SF,9,2,3,1,0,0,NA,,0,
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,SF,10,4,6,0,0,0,NA,,0,
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,Next_number,1,1,1,0,NA,NA,NA,,0,
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,Next_number,2,3,1,0,NA,NA,NA,,0,
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,Next_number,3,5,1,0,NA,NA,NA,,0,
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,Next_number,4,2,2,0,NA,NA,NA,,0,
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,Next_number,5,4,3,0,NA,NA,NA,,0,
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,Next_number,6,3,1,0,NA,NA,NA,,0,
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,Next_number,7,5,1,0,NA,NA,NA,,0,
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,Next_number,8,1,1,0,NA,NA,NA,,0,
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,Next_number,9,2,3,1,NA,NA,NA,,0,
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,Next_number,10,4,1,0,NA,NA,NA,,0,
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,Give_N,1,1,1,1,NA,NA,0,,0,
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,Give_N,2,2,2,1,NA,NA,0,,0,
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,Give_N,3,3,2,0,NA,NA,0,,0,
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,Give_N,4,2,2,1,NA,NA,0,,0,
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,Give_N,5,3,2,0,NA,NA,0,,0,
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,Give_N,6,NA,NA,NA,NA,NA,NA,,1,no data
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,Give_N,7,NA,NA,NA,NA,NA,NA,,1,no data
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,Highest_count,NA,NA,1,NA,NA,NA,NA,,0,
042919-MF,09/12/2016,04/29/2019,2.625598905,M,English,Northminster,AP,CF,0,,1,HC_error,NA,NA,1,NA,NA,NA,NA,,0,
042919-KI,08/30/2016,04/29/2019,2.661190965,F,English,Northminster,AP,CF,1,non-knower,0,SF,Training,0,1,1,0,0,NA,,1,
042919-KI,08/30/2016,04/29/2019,2.661190965,F,English,Northminster,AP,CF,1,non-knower,0,SF,1,1,3,0,1,,NA,,1,
042919-KI,08/30/2016,04/29/2019,2.661190965,F,English,Northminster,AP,CF,1,non-knower,0,SF,2,3,4,1,0,0,NA,,1,
042919-KI,08/30/2016,04/29/2019,2.661190965,F,English,Northminster,AP,CF,1,non-knower,0,SF,3,5,6,1,0,0,NA,,1,
042919-KI,08/30/2016,04/29/2019,2.661190965,F,English,Northminster,AP,CF,1,non-knower,0,SF,4,2,4,0,1,,NA,,1,
042919-KI,08/30/2016,04/29/2019,2.661190965,F,English,Northminster,AP,CF,1,non-knower,0,SF,5,4,5,1,0,1,NA,,1,
042919-KI,08/30/2016,04/29/2019,2.661190965,F,English,Northminster,AP,CF,1,non-knower,0,SF,6,3,4,1,0,0,NA,,1,
042919-KI,08/30/2016,04/29/2019,2.661190965,F,English,Northminster,AP,CF,1,non-knower,0,SF,7,5,7,0,0,0,NA,,1,
042919-KI,08/30/2016,04/29/2019,2.661190965,F,English,Northminster,AP,CF,1,non-knower,0,SF,8,1,3,0,1,,NA,,1,
042919-KI,08/30/2016,04/29/2019,2.661190965,F,English,Northminster,AP,CF,1,non-knower,0,SF,9,2,3,1,0,0,NA,,1,
042919-KI,08/30/2016,04/29/2019,2.661190965,F,English,Northminster,AP,CF,1,non-knower,0,SF,10,4,6,0,0,0,NA,,1,
042919-KI,08/30/2016,04/29/2019,2.661190965,F,English,Northminster,AP,CF,1,non-knower,0,Next_number,1,1,2,1,NA,NA,NA,,1,
042919-KI,08/30/2016,04/29/2019,2.661190965,F,English,Northminster,AP,CF,1,non-knower,0,Next_number,2,3,4,1,NA,NA,NA,,1,
042919-KI,08/30/2016,04/29/2019,2.661190965,F,English,Northminster,AP,CF,1,non-knower,0,Next_number,3,5,5,0,NA,NA,NA,,1,
042919-KI,08/30/2016,04/29/2019,2.661190965,F,English,Northminster,AP,CF,1,non-knower,0,Next_number,4,2,6,0,NA,NA,NA,,1,
042919-KI,08/30/2016,04/29/2019,2.661190965,F,English,Northminster,AP,CF,1,non-knower,0,Next_number,5,4,7,0,NA,NA,NA,,1,
